velocity,altitude,best_m,best_p,best_t,finesse_max,naca_complet
70.8026189637541,10983.630011150306,7,6,3,229.33481746454765,7603
129.37286419007845,11936.65168968473,9,7,16,173.24548650651076,9716
159.31271280014823,5656.306884479188,9,6,2,310.1018857668621,9602
113.02197500329585,20.12023554227227,5,7,6,181.52037419902965,5706
129.1813684747139,3109.1723218878433,9,6,13,291.6493616776461,9613
210.93386535485698,9086.165375308574,5,6,4,266.9427796703078,5604
219.27781525613867,384.04434798078404,6,5,5,232.31252313646286,6505
54.263813990990805,10968.85147631698,5,6,5,158.05521430283616,5605
125.2602365145215,10764.214896969645,8,7,5,337.9370672658201,8705
125.727698686858,7379.692791351656,9,6,5,331.5589187027508,9605
125.29550144080346,9942.773567253578,8,5,13,196.28675897439962,8513
100.65278664144918,11577.514062840464,6,7,9,248.83943104594627,6709
214.14266923365497,3116.006084870347,5,7,13,165.38390854133144,5713
205.24167367809858,1285.7226569675597,5,7,14,159.34708371388118,5714
168.85066375475571,3378.1713262547014,9,6,15,275.7394296330619,9615
100.40390582631608,671.6440104124777,8,5,8,235.38616852165453,8508
235.8498644378641,6679.701972091441,1,9,8,75.06964088840738,1908
223.38537659908982,2439.0574777424354,2,9,12,117.70745494689743,2912
139.90975254220376,8193.888927591535,4,6,10,153.6332450121375,4610
167.93326417815183,4145.319898378431,8,6,17,218.0683400017402,8617
50.54388410852355,8931.69298962829,7,7,18,135.04560297173066,7718
210.96093710876804,9156.71201920154,7,5,6,127.0218106224266,7506
232.03236010736487,835.5302095062691,6,5,6,199.4857593923915,6506
166.18060938651453,8263.166014165638,9,7,10,277.7460338946699,9710
69.45300781298457,7662.948015665329,8,6,5,249.02281126323848,8605
97.63726258630788,2538.9509940294024,7,6,7,276.20634846284054,7607
100.88362675742903,7907.104097060514,6,7,5,285.3601379519651,6705
115.920845132424,4754.7249648711495,5,7,7,215.9712320744627,5707
103.61312948275827,11.966787406668455,9,6,14,269.169635281089,9614
235.2046263750812,5672.028167927303,3,7,6,137.2780107314915,3706
212.00015058308125,3024.5132070654568,6,7,12,184.00799894655879,6712
172.1104027370156,5386.547181647747,6,7,7,240.33763243116638,6707
122.31466465902547,161.64310197621833,6,6,11,209.3026539429028,6611
231.27101084229454,2933.4159413937896,4,5,9,139.55583164718578,4509
237.97795744875117,2718.040248655998,4,6,9,132.7569223854961,4609
175.57269363855954,4.011906541934618,9,6,8,378.43706788225904,9608
124.89474653692328,10645.627268713144,6,7,8,280.08791463292135,6708
219.78907000490062,1143.5707689899907,6,5,9,207.70538049493734,6509
75.89353548351663,10888.473783709616,7,5,7,173.88675726085845,7507
181.0602196935182,11788.839018825594,7,4,15,128.8070281002227,7415
62.00243370433991,3437.1750840947343,4,7,7,186.8236863044837,4707
162.93851875193968,11994.206313621913,9,6,7,313.9970992935702,9607
194.16551300644346,6654.322136551719,9,5,5,309.81188651772294,9505
147.30146132010526,1812.5260046771884,7,6,10,273.57037972079064,7610
79.50546193228902,4004.1909581281157,6,5,4,196.29698087204167,6504
80.97610650154829,11532.854597985288,5,7,13,178.10967584049158,5713
231.43290059892618,8225.572143762603,4,7,8,88.1905437805453,4708
243.0125294893899,4182.128753047744,3,6,9,99.50207044382002,3609
224.23597926130734,3708.096784581471,3,9,8,128.83346393760795,3908
65.10534183901014,1503.0045798944766,9,6,13,241.45191916853003,9613
69.25076870646167,3356.204178055673,7,7,12,228.5116460055807,7712
66.57270239451648,11290.709193565459,7,7,7,218.4174432250041,7707
211.10567278474394,11860.770337789592,5,4,7,103.01741552167428,5407
233.31195369026952,4997.061708749313,3,7,8,130.7731059096745,3708
107.15666974753051,8899.951233550173,6,6,4,245.75815527975374,6604
228.38097509423514,11010.626131910067,3,6,5,154.84625989326852,3605
200.93845376770477,10873.344659706969,6,6,2,256.282845119773,6602
172.61711271488255,6274.67467705784,9,6,10,356.9184655104056,9610
135.12509707840564,9276.313774224182,6,7,5,293.5959658828428,6705
182.25380989459327,9195.084012735799,7,7,6,329.8188575720689,7706
98.4793661646594,2152.269571573366,8,5,13,200.60694673915896,8513
72.10028935043354,5698.284486829951,7,6,10,223.44580583419472,7610
152.5833789307738,7690.276860437169,4,7,5,188.68830389265486,4705
61.97090970652563,3224.8446679170884,7,7,14,195.98685286417066,7714
53.516343233375906,4263.435948606409,7,6,14,192.59150998750545,7614
159.62637331861345,8329.549339829817,7,6,11,280.92433865120057,7611
51.45829731617244,5438.7557528458465,8,6,2,258.99307151676885,8602
97.25278697459837,1357.3191364225204,9,7,7,288.30753062421473,9707
168.14588946873943,11697.128574444556,8,5,13,215.93176472903383,8513
70.20289874067379,5261.1138773741395,6,7,9,252.22680242078897,6709
121.01745983365232,10645.147667753274,9,7,3,235.36337774038222,9703
99.63102997434791,10092.532482342294,8,6,7,251.38271102028673,8607
203.35891722689675,5746.9914016382745,7,7,9,220.6162973728396,7709
99.31142698289388,4822.019497011491,7,6,14,224.7161822435668,7614
73.68066244117827,6454.065252440261,7,7,13,216.2850277253452,7713
117.32424213082669,7676.330895261741,9,7,7,318.48358722100596,9707
155.8199929099796,6362.495894629719,8,6,16,240.2680210527674,8616
174.19249039320403,8368.668839958293,9,6,10,346.74279302516595,9610
244.9971881582975,9811.145878288084,4,5,1,78.22184388528581,4501
128.9175808946809,3345.003879997962,8,6,9,313.2468436021732,8609
152.12196834702934,3108.5018171719003,7,6,6,314.69575544140275,7606
138.63034585220592,3519.5299182344775,9,6,12,310.4176036975722,9612
141.79590125580114,6533.768673298832,9,6,3,372.93004203098656,9603
239.3347757010944,10561.14977535187,3,3,2,72.53174605244674,3302
229.51846982252053,5135.610778003782,4,5,7,150.69329825229326,4507
138.3863939279542,1600.5923367883784,9,7,7,252.64471309147797,9707
222.54512021399682,4912.640324183789,5,6,4,232.82866274977,5604
197.38722657819005,11467.564881773624,5,7,5,281.6644269758254,5705
207.51179467757404,5468.188642434522,6,7,13,173.65120625047038,6713
233.00808409534918,4799.674237841323,4,5,7,144.12580256273785,4507
141.2544485086681,2780.2461645816575,7,6,7,302.4988000754408,7607
204.71814352170006,7627.0573520371245,5,5,8,188.59898445454127,5508
83.52954665059515,10560.159149586829,8,7,5,287.26176006981046,8705
212.29282980576383,4553.062880104295,7,5,8,213.0166665259683,7508
76.7914332581632,1240.1734046998838,6,6,12,207.50305142720583,6612
72.23961906678494,1595.060738835444,8,5,9,213.7562428886373,8509
203.88567616067058,1854.2940851462922,6,6,9,230.31644335146575,6609
227.2090149457097,4708.35900225912,4,6,6,173.54361487138686,4606
175.65572609637596,53.53101584872011,9,3,6,188.3401054857497,9306
175.33896088639648,10226.919169707637,7,4,3,182.05734267059105,7403
177.81221595364548,6531.077240386556,6,5,3,235.29849062256403,6503
139.2755425274485,11512.045050415727,6,7,9,277.04543204930525,6709
161.79400175327186,10878.853597700348,6,6,13,226.5742659805938,6613
160.9970633340824,3444.2521650867466,6,6,11,222.59652435471787,6611
68.2494551611119,5171.263772189489,6,5,12,149.40236598400443,6512
184.0534025201489,7222.714839609894,7,6,10,308.40604148570566,7610
162.54123616890396,5047.842426752709,8,6,4,369.158409029436,8604
70.98321239584205,5048.8792141956155,6,7,13,200.20076833531596,6713
142.75456881464487,6715.715807007991,6,6,6,268.4448719753063,6606
225.445102811912,6092.036329531883,5,5,6,174.41827478552034,5506
98.78876384914241,11476.935157417021,9,7,7,269.9798960334178,9707
162.56554100452058,2957.9249712399396,9,6,8,375.2615615251999,9608
244.1782501985045,1447.0886328249333,3,8,9,120.70249725488827,3809
106.20687756089617,759.282241056404,9,5,3,283.4786233158513,9503
53.52734620353925,6249.881681817209,5,7,10,202.60326440894602,5710
60.06884986235046,6773.250732605819,6,7,6,255.71991077182147,6706
121.20946541556539,11955.053618635411,8,7,10,269.8129946731996,8710
151.30961849415414,4266.620725759962,9,6,8,358.08365940957304,9608
183.26711742286932,7219.250242292984,6,7,9,241.7635906886961,6709
176.5867543744165,7305.300419177135,7,5,5,263.4082780513128,7505
188.4264392502327,8895.507339992255,7,7,11,248.29137853846802,7711
131.75838286222313,11227.382493907833,5,5,2,176.33427960292846,5502
162.3107407462951,5789.906006620172,9,5,16,220.2392378367471,9516
77.2004795427073,4613.690424330684,7,7,12,229.87825296342407,7712
109.06888747052201,1868.8681141408535,9,6,3,360.2906680601919,9603
203.8145987296495,1315.7652145536863,9,6,8,339.2663649212414,9608
69.25436061398634,6539.274694062963,5,8,6,194.47339789208903,5806
159.69358323530406,7821.228466410681,8,6,8,328.9661772128229,8608
221.83168080856842,7970.780897652431,4,3,3,108.26287419227776,4303
87.17307287029149,6271.206541495288,9,5,3,253.34100100485568,9503
51.88630555224019,7144.717870619185,9,6,3,258.87274355589733,9603
66.3354561977867,4.8323237519625195,8,6,15,223.11601018766578,8615
249.23955411445488,5611.224743557408,3,5,7,66.60132438655461,3507
153.70320243210347,1747.9356366863565,8,6,11,305.9061262376586,8611
167.56152974341046,7189.784344644943,9,4,8,205.61338301881946,9408
124.87003005686755,9260.503567932843,6,7,6,290.58217835193165,6706
199.0531587207203,4032.246344221676,8,5,3,308.33371554531163,8503
163.5053012350917,3633.33010053614,7,5,2,244.83457630325265,7502
195.34448656977662,11328.42613189118,7,7,8,178.1129196411007,7708
166.76677146990573,9685.685458828888,8,6,15,261.9389284431416,8615
91.22213751255165,10498.510914632632,8,5,5,212.8573965290429,8505
162.36389802521808,4772.718618116489,7,5,16,189.7386385460524,7516
245.70885453086612,9654.222237036662,1,8,4,65.04722729402785,1804
232.33322012680117,4881.230905557775,3,6,6,128.73680230721754,3606
100.73076922825459,9439.585971413047,8,4,7,159.7697135376031,8407
129.31266659960176,6427.236908801588,6,6,5,264.4986823254056,6605
86.25453502701741,9577.8087642066,5,8,7,192.54504657509298,5807
94.89862123961932,9611.337700414964,7,6,5,247.11382772656563,7605
190.3174324096142,6459.291944228936,6,6,3,290.4885333693368,6603
195.7467854754691,5825.082868328795,7,5,5,273.3177616738863,7505
186.6145011974891,8302.156968563471,8,6,7,358.4451069173945,8607
159.1056410347674,11579.261411855285,8,6,5,316.6321679745424,8605
93.38828658193421,1070.5804775165589,5,8,6,141.7906631089126,5806
163.92445773650792,3343.2263769785623,7,5,5,251.990001254679,7505
155.94000831306352,5436.125402533997,7,6,11,278.658971203103,7611
87.16824343993237,10892.93794366063,9,7,7,259.5975312908095,9707
171.41477137991973,8530.565515445758,9,7,8,318.3730531323478,9708
173.15743957462422,6107.065618607553,9,6,6,390.5530230570055,9606
136.39210250245156,11339.251003385301,5,6,7,206.41274871068111,5607
148.25089364770162,7219.618420723121,8,5,5,270.7195137407467,8505
245.53211164667695,8520.293180911407,7,3,1,18.512777827329366,7301
72.94845076930933,8690.477339595507,6,6,2,224.05237482434353,6602
199.6778754486535,4110.03144482093,8,4,5,221.20015739457156,8405
63.91828135820601,1149.899386912713,9,7,13,206.55689293193853,9713
81.2450151717044,8416.699868012627,6,7,5,274.3993224309377,6705
200.33869800445137,2347.68751647805,8,6,8,353.1425144129126,8608
125.9151040719253,11204.745581019393,7,7,11,262.9640407650512,7711
177.22112511294523,8872.932866135468,7,6,2,269.96611801928117,7602
79.48072827070575,8921.4838123622,7,7,9,263.49566910705056,7709
134.04317401168083,5731.36280458127,6,6,18,153.91166239029252,6618
69.52445709781219,4121.2317247409865,5,7,9,218.03651901684924,5709
131.51842046817706,2442.1111830016334,9,6,16,245.59930846785022,9616
105.12668835338846,10144.163808486186,7,7,7,299.1617197661978,7707
207.17130048793024,8158.401489910032,6,6,6,284.7283213494725,6606
155.55031299582737,5304.031447753791,9,5,5,300.469625644224,9505
100.70663812674766,11378.97260168158,9,7,7,275.32714566866093,9707
67.10692547184749,1903.3658894962487,9,5,6,241.86595832650852,9506
242.3900758452683,1055.1714977190736,5,5,3,193.44432580254562,5503
186.35215533014156,11917.164349905577,7,4,6,180.47021260031528,7406
110.9849348132216,9651.266455333995,9,7,8,295.67988166516824,9708
58.707795543855966,10149.450875263476,8,6,8,204.14211280919568,8608
157.29875963161294,1417.5557488038844,6,5,3,215.66838948767008,6503
247.22245489611686,11997.524950844696,9,7,1,27.318860460535227,9701
76.473877383852,1565.4392383854083,8,7,6,311.9966396300172,8706
62.58790830768544,11664.897800600955,5,7,14,156.48401283984992,5714
77.0912707487787,183.12278460129016,5,4,6,118.21432922831907,5406
242.64687119586262,9348.881733588205,2,8,1,71.5202326669539,2801
227.53510408614815,10172.205508500465,2,4,1,59.93475615209404,2401
140.29160933413706,1009.5192311582113,8,6,12,287.05474485373236,8612
236.54260277350141,6679.848258614104,6,5,1,111.94241443197656,6501
64.24678539363622,787.2060055713255,9,7,8,287.15289929581263,9708
209.2431089085125,5882.0575968169105,5,6,9,209.4066408727754,5609
177.6554636703039,1053.5050116855937,6,5,10,196.39152382991605,6510
71.9004209110985,3769.198092065193,7,7,6,303.63613829242604,7706
142.0547657741845,8413.211088783148,9,6,6,333.6514817820722,9606
163.27434394571065,5666.710515637146,6,7,14,168.7790419374095,6714
212.2087509541968,2559.019508380501,7,4,5,207.57883742462118,7405
117.1369472024969,10952.332830191312,9,7,10,263.93474607070135,9710
76.78911962640879,8214.839696789651,7,7,12,230.49508042397858,7712
130.83290179491274,9046.959815306245,7,7,9,291.7825631989287,7709
209.55953836220274,5657.925189355532,7,5,1,212.04618470197204,7501
113.44152844924864,5107.463599986021,8,6,6,307.19997199420607,8606
50.64914512854444,2950.2096832958186,9,6,2,281.8521296875222,9602
65.97339966861524,9250.078688024463,4,7,3,186.12410614951682,4703
81.93010836344565,2653.029533785686,8,6,21,145.14450547091772,8621
150.62433569683895,8387.832442864328,9,5,8,269.8050737553112,9508
54.52344789104775,7100.310228733689,9,7,5,261.48871808277704,9705
231.43941247270413,3136.0876159949935,3,6,8,119.90565775662911,3608
163.24764421738803,2860.896399112565,9,6,14,291.2059016545263,9614
156.95156215921492,4422.872934473644,8,6,9,332.61041032509416,8609
79.97053661025276,384.17460731089426,8,7,6,301.17695419586374,8706
197.71693554233633,5048.193739263013,6,5,6,229.8256887739037,6506
119.62437193816979,10921.61775273952,7,7,9,286.0574471892919,7709
230.1080641890062,6091.402834636222,3,6,3,131.54480953762808,3603
60.26714292871973,4569.070322799824,7,6,2,249.02733759103998,7602
201.68458295798314,6928.596464083131,5,6,12,188.66890231653971,5612
227.56101637502886,3493.762204714326,4,6,10,146.92335324297738,4610
132.32960192553006,1175.4831010248092,7,6,13,235.38689546770993,7613
88.73476271065948,11651.389981127619,9,7,6,255.46753932953462,9706
145.06980637535116,2545.008212678854,9,6,12,316.5670098393088,9612
219.9814332654667,8760.996860109824,4,7,6,180.93437751931552,4706
192.6726411538185,178.9429096798383,7,5,18,195.4023029115906,7518
211.88787661533686,2529.3431069682315,7,5,1,205.60023688665584,7501
248.77346573467506,43.22217439462506,4,6,2,127.32665075903398,4602
168.37377142193117,9718.002167558963,6,5,3,235.27830936750408,6503
237.81672305616453,5223.6172369387605,5,4,1,129.99858870858284,5401
176.44311926321683,8820.883437664332,6,7,9,262.35876216281713,6709
162.52842517137415,7164.379838100353,7,5,20,160.32016851855164,7520
193.18074934818063,9370.010800740583,6,6,3,314.2030596520772,6603
139.83177502479964,287.27829433370465,8,6,4,350.6695962925941,8604
132.22417962380501,7158.698217812994,5,7,10,199.84380543837423,5710
94.61056752867131,5582.3689100143265,7,5,15,163.78420426187392,7515
240.78077703010536,8535.99713458675,2,7,9,52.227455371751645,2709
94.93072932040309,9467.022362126609,9,5,6,231.2595089522319,9506
180.29294913602706,2993.3535158666687,7,5,9,235.00356890595128,7509
51.778119715067895,9649.890791421654,7,6,6,195.58674774363624,7606
177.22501423093883,10522.361909135234,6,6,6,285.406533504287,6606
242.6064851227621,10897.941755696766,1,7,6,51.44325645998055,1706
178.00813658461797,2262.294218442688,7,6,8,298.6718273762939,7608
124.91047573576142,9045.27093033373,9,6,8,294.7739975677113,9608
149.12593681341315,11127.284220754653,8,6,3,331.0532592040315,8603
173.38072301494552,6171.610307103821,7,6,5,337.53259710387954,7605
80.8789775009754,10065.375813772163,9,6,2,279.21482566988146,9602
232.46328033475226,8780.845062395625,7,5,1,56.528881444137376,7501
73.32512553759682,11518.23014819939,4,6,17,100.78205642028837,4617
143.70711951072556,2424.051691642575,6,4,11,146.2155256024659,6411
238.6280675258987,1148.7178694780912,2,9,7,119.26525449167683,2907
172.17804698074434,5581.465199751569,9,5,5,312.76433141143735,9505
173.0647879668233,6770.60201270717,5,6,8,218.19582952312317,5608
140.73328273701,11622.508987091584,7,7,5,332.726490976918,7705
214.10947610203473,8453.132303015185,2,9,8,121.0543903120923,2908
158.00511563406675,2116.686063971584,9,6,7,381.4707024180369,9607
226.626022261787,7946.0416077599175,2,3,3,59.40609775459457,2303
128.30405650413252,442.12241222909523,6,6,8,236.84328732599027,6608
81.59830563010762,10509.383790300388,6,7,10,232.41776802372888,6710
166.767475449821,3517.715009936488,6,5,2,211.91967041057606,6502
98.53658059950595,4732.048745292698,9,6,10,284.3372813622043,9610
189.34627534517122,10337.084768727373,6,7,11,247.7558737247039,6711
101.07426180526282,1545.1537900661704,9,6,11,299.5500678574232,9611
222.66295103318672,5589.916929616219,5,6,8,190.78760303974556,5608
205.04760434759487,7056.193236895415,6,6,10,239.43684895189367,6610
170.9125280429041,7524.41550889022,7,6,6,327.26803762399817,7606
239.27733697876712,8055.726173564859,2,7,5,102.34217539159748,2705
121.69495321440832,1715.7954332823108,6,7,4,181.99985048771083,6704
200.22486237588217,8557.09829344788,4,6,10,164.21815042949177,4610
201.1664392007738,10462.757107656354,6,7,6,219.32085046984866,6706
224.00259564146901,11107.912523700483,3,5,1,91.09649002850824,3501
87.35187686046213,9667.037697050722,8,7,5,306.667977106951,8705
155.3446638274168,10538.247346352655,8,5,6,258.18801340897596,8506
138.84250243946224,4833.91247319406,7,7,7,278.53277281317105,7707
100.0211004158184,5420.696867780434,9,6,15,235.7648171647817,9615
165.90154387295723,10879.139860418314,8,5,2,272.4761652740791,8502
178.2790103376851,6813.330000084232,9,6,12,333.6271744119884,9612
197.77569865816653,5710.767637003514,6,5,12,197.26888134102893,6512
196.67815538292078,8956.19812306323,9,5,2,277.8819646649741,9502
79.71524512682764,445.3312930388091,6,6,9,228.8871315347844,6609
171.0547187981068,10082.89229751407,7,5,14,197.80322659023128,7514
174.52803391692677,4738.029886024699,7,6,12,269.68610255163776,7612
106.36086978815085,10031.39190328337,8,6,2,284.2204113442043,8602
152.75846652204558,10022.97765500222,7,6,5,302.5832563232714,7605
123.45758846530941,1954.9693123783686,9,5,2,277.86748395367397,9502
149.10769598007323,3632.9314295257104,9,4,8,201.42825771867547,9408
153.2081210839258,5716.060227717786,9,6,19,199.1501831524594,9619
211.92049917347273,1337.2957192671638,6,6,11,213.39926473062076,6611
143.78738399350172,3032.884364419459,8,6,15,244.10454664317328,8615
50.66479777497164,8253.590725869037,8,4,11,128.40838751937267,8411
185.21702638428306,6329.834633811161,7,4,6,189.6305779824547,7406
176.69907658527836,1098.1404028689049,9,5,10,281.05809105660165,9510
121.15444164915444,4304.383581820981,8,6,13,267.3298226575439,8613
175.50734242187977,3861.6205170664402,8,5,6,282.030656352052,8506
179.3047444602953,778.6874614322974,8,6,4,356.483497207094,8604
73.66461123134445,7859.360673545717,7,6,2,249.96119078458784,7602
173.92413715736575,3040.549677817842,8,5,3,291.06594602607083,8503
221.83330871579338,1355.5172277518218,4,5,13,130.46484666250612,4513
72.99247876701422,10789.64784165503,6,6,12,172.60864428728453,6612
159.4330586562007,9167.65301967004,5,7,5,249.4489182054445,5705
63.711970154356564,4663.21490990297,7,6,2,250.34462059832794,7602
102.20819032702444,731.3422825641593,7,7,10,223.2356309057896,7710
144.42114856537458,4039.799474985585,6,6,2,186.17806130028455,6602
90.06890423467988,4806.5047567465035,9,6,21,154.18113546374678,9621
223.73349397458085,9339.113057756047,3,6,4,155.42364664439785,3604
248.12636572022782,10055.26352489264,4,4,1,54.376668265279754,4401
221.89183226281745,6360.295819993741,2,9,7,120.1951871207785,2907
129.13890392640886,718.1602735408719,5,5,14,138.81537723126826,5514
94.05109375515777,6506.899050289642,6,7,8,267.589710456555,6708
230.24740528277476,3321.9103432582406,2,7,7,90.0162080802499,2707
156.33016516460464,11330.544400752253,7,7,8,323.22968302210637,7708
230.79615333281754,5540.69371262511,4,3,3,112.09160110064336,4303
102.74452800786676,623.1973548770626,8,5,7,243.12622585363388,8507
240.19184397825904,11538.391117942769,4,5,2,86.42683468138509,4502
73.52921421537444,6062.850655813244,9,6,10,247.2650325175054,9610
226.01414775679868,4938.386748965471,4,7,6,168.78703469542216,4706
162.02827830215054,11398.475603841118,7,7,7,339.5144766533265,7707
126.3301487528501,10392.38488417398,9,6,4,316.36540679750215,9604
152.237978716351,2501.4512064006744,9,6,12,320.51757685111113,9612
61.31328605067363,9503.82148999571,6,7,7,228.72557998298882,6707
88.5872658340871,604.2094400404415,9,5,11,229.05828176886274,9511
152.3052288218039,1748.6850712202636,9,4,12,199.37438972297878,9412
116.70176769361582,5374.689512295098,9,6,11,292.81829386085724,9611
89.94976987361156,8104.76722875798,5,7,14,162.5827585344199,5714
213.01126388246266,2260.664294023227,5,5,7,186.64375239262958,5507
167.39328331808736,8031.42896555803,9,6,2,332.60682154904185,9602
155.55424951769558,669.4322103081429,7,7,12,178.35574530504192,7712
160.88210693130617,646.4908012532637,7,6,8,285.0954406579563,7608
108.49510099794301,10631.490308572607,9,4,7,171.01736790871053,9407
163.87806945281778,2522.2745255119903,6,7,8,207.44632538941303,6708
225.715763430139,4606.593227093013,5,7,6,172.82775911670873,5706
134.03024464809704,6910.119260012392,9,6,13,280.5404271706638,9613
108.2272726266192,9978.728338535313,8,7,16,174.57458094200604,8716
197.5676835534068,3646.714792204985,8,7,8,239.0204126507676,8708
120.69619909212597,9221.554719013548,9,7,5,336.69265961938595,9705
156.1535957833728,1638.9910028036686,7,5,11,214.03829564666773,7511
185.87161161232177,4865.068939652365,9,4,12,197.04288782247724,9412
148.62297930214635,4927.8979546776245,7,6,8,299.2628303055738,7608
145.0548843161223,8560.270583019483,9,6,15,258.6746188910166,9615
77.08021461901697,1652.5858783270828,5,5,2,165.16828922841566,5502
231.3335107116687,3037.4951333981817,3,3,6,86.87956786357836,3306
219.46221446626282,6749.598406665863,3,6,5,135.98095393891782,3605
193.7919582937306,7664.184019513137,7,5,8,249.3711765383493,7508
204.61045017138616,424.189916076152,7,4,5,208.58099310706584,7405
69.0503917187739,3657.827630938519,7,5,9,187.62674945403126,7509
190.12425869537725,6815.815988634625,9,5,3,332.2624844986103,9503
232.89560135936637,7391.590297818469,2,7,1,73.46064006350343,2701
59.77261811731953,6047.837418302062,3,6,5,121.3373899242416,3605
153.61385773556884,11761.25459541443,5,7,8,255.69173455966447,5708
201.2100501212383,9910.200207683385,5,5,8,188.39236575475744,5508
100.04502903149022,4636.243560911998,5,6,4,219.63089439937264,5604
108.38632790387028,3839.3849456575604,7,7,5,277.89530575500805,7705
86.94068853655514,2841.2869345132735,8,7,15,169.70811279911317,8715
196.37454456235278,6973.416898789322,7,6,12,256.6606928125721,7612
96.06395117772954,3812.725901955168,9,6,18,201.20324670423173,9618
226.6445568754872,11601.247513411561,2,6,11,55.611311258963795,2611
164.8711842133699,4168.396886982923,8,6,11,318.14458435794864,8611
73.23798813098988,4851.721243905858,5,7,7,231.94667923293454,5707
85.3917378808033,7069.209860693322,6,6,2,228.64803933742485,6602
102.69664492271514,10568.594913432378,9,6,3,298.34822106658163,9603
56.56715843117048,6384.019742548635,6,6,1,129.10698380313934,6601
179.45605152974724,7133.23557619333,8,6,11,330.5605325025856,8611
132.66894992469514,9413.739130431912,8,7,10,284.74373277244945,8710
191.2063612496568,3263.3935044443097,8,5,5,297.590948833869,8505
174.54680602994415,5378.6045243416565,7,6,14,245.90631333753743,7614
62.170202438380805,8396.084046698881,8,7,6,266.92025624184834,8706
193.23807432971125,3328.8214868540636,5,3,8,120.75829064288754,5308
92.62086513730824,8049.946541685872,6,7,7,275.5145832911115,6707
127.09685257656314,11587.080589303752,7,7,11,262.742063199752,7711
61.79906467198752,10359.974445735379,9,6,5,228.44505229137184,9605
176.46655043864146,9014.645994547293,9,7,7,323.7584742772121,9707
80.98290032700963,194.19650998652304,7,5,19,147.58372050190547,7519
135.2309511032296,8004.780048036426,7,4,6,163.71154478834035,7406
190.69978875962443,2385.6089048723284,8,7,6,232.64960170322314,8706
90.78993338947414,3130.3693372627417,6,6,6,244.75502236722568,6606
193.61269559698428,11801.560252148069,9,5,1,219.81212128276673,9501
216.53485214936825,11919.536345411081,3,6,8,143.5672045914211,3608
238.2476858113012,814.3990111989958,3,9,3,98.44220150519601,3903
236.27010669401204,10045.942798770673,4,7,2,54.341172331918585,4702
213.0169889434555,7085.06739346522,5,5,6,201.50479798703887,5506
50.489455642258704,5254.229798690005,8,5,4,207.66377385401955,8504
220.46641092296093,2887.6536239365955,6,6,7,245.82149012220393,6607
135.68306337055463,9725.925344704518,7,5,8,214.10962398406411,7508
100.49516488270014,9342.164020150309,7,6,6,247.36280602252688,7606
55.230966938965494,10012.362034692987,6,7,9,202.0146796707318,6709
129.3699478452769,1408.4709788810574,7,6,8,289.11300259544794,7608
185.30662538277355,11991.494245895181,8,6,9,280.4627911119057,8609
81.20715629169794,178.49604234651474,7,6,7,272.57951053562414,7607
56.470437823560935,10481.933431066784,7,6,18,142.6255089708933,7618
176.31972169033443,192.60585822850106,6,5,21,150.06506670541438,6521
194.74451132065357,5589.648404556982,8,5,6,295.65988311191046,8506
98.77075753806196,7950.793806939337,9,6,14,231.63166311582475,9614
176.59911546671452,7880.438090554801,7,5,8,241.93852306031073,7508
139.6800663214073,4508.92277262962,9,6,11,320.6015074668882,9611
195.73051534782445,3937.966447085704,9,4,9,195.65010994448627,9409
55.85519845313105,11052.224817876033,8,6,11,183.8185796059394,8611
98.00804038519533,3825.4955900990053,8,7,8,293.57341465989595,8708
194.65867000600684,4884.0519315186775,8,6,8,364.9549057141703,8608
181.083900278882,8949.503283351114,6,4,13,148.68183279349554,6413
237.1015683148172,11130.12769193434,3,7,3,103.97957729473987,3703
181.0439102262502,6380.772325728117,9,4,6,223.31613619549321,9406
80.47177904404722,10048.171948105206,7,7,10,246.49650532015477,7710
98.91952831304582,5349.876304877537,7,7,7,300.6573719438009,7707
112.08406183543258,95.0083240907209,9,5,8,261.67193158088315,9508
132.36698193544834,3517.1807650155083,7,6,7,297.6550859891618,7607
97.20964729244346,7945.683089637318,8,6,16,206.83712995814756,8616
172.16934844715206,11797.973382599645,7,6,7,292.79098244221404,7607
153.38935504066256,9949.059325060258,8,6,5,327.5474625933281,8605
122.43666791210322,5612.224574038507,7,2,9,106.76582702260869,7209
201.133520059124,2063.750445500698,6,5,10,207.19453131502115,6510
195.52848350457685,2682.018768288063,9,4,5,238.9652905754884,9405
241.61946918817824,178.93174746137274,6,4,2,169.82852439871266,6402
177.143662309418,5336.665301291457,5,7,8,196.18405818083266,5708
97.64100346836213,9644.969203448627,8,7,11,252.44870993768984,8711
54.06451859644215,5635.3919979339225,5,8,8,174.24333723017276,5808
112.53123613373457,8901.787153378995,7,6,11,239.32504133820518,7611
213.018194185175,3504.8101682963893,6,5,11,187.4966718549446,6511
51.14638340024715,8743.929923548889,9,6,2,253.15635050221883,9602
69.89571983731736,4800.30336977421,9,6,8,260.2608548656698,9608
92.88659980816361,2185.9151037802794,8,5,7,235.98807011574598,8507
117.25967956107411,1438.4034411477282,7,6,9,278.112998462478,7609
171.93697827288574,7314.5488812004205,9,7,8,303.9568944032034,9708
143.7112135126427,3627.16861679629,9,6,3,381.64787750618666,9603
203.54875371323797,1561.8957624836587,8,5,9,271.30225753550764,8509
51.93145176155036,7552.712392017047,8,7,5,255.23827460846277,8705
